OID_,mem_point_LineOID,mem_point_Value,Movement_Merge_FID,Movement_Merge_Id,Movement_Merge_Length,Movement_Merge_Distance,Movement_Merge_UniID,POINT_X,POINT_Y,TWI,S,ID,NEAR_FID,DFC
687,686,0,686,0,13,13.1750071351,687,823978.4522,9893095.1035,6.1417518,5.9369512,0.6649312,1,1258.6420002321
688,687,0,687,0,13,13.4015503693,688,823900.6794,9893159.4262,5.2452841,8.3083029,0.8604904,1,1329.51912184992
689,688,0,688,0,11,10.6366784344,689,823867.2437,9893241.829,5.003077,11.9288702,1.230038,1,1357.33414068583
690,689,0,689,0,12,11.8756501106,690,823982.771,9893433.4451,5.2200165,8.3310938,1.5174303,1,1245.46215613833
691,690,0,690,0,10,9.60089711067,691,823975.8711,9893548.4799,5.1149464,9.3192959,1.9662858,1,1268.38166878794
692,691,0,691,0,11,10.7714484625,692,823870.9208,9893574.2719,5.3020253,9.3528891,1.6088538,1,1376.28749776217
693,692,0,692,0,15,15.3209287624,693,824070.7913,9893200.9943,5.0761414,9.0086908,1.8109647,1,1156.7642286248
694,693,0,693,0,6,5.67557936762,694,825443.4436,9892401.7932,6.7749867,2.1173577,4.5722761,1,81.2478381489396
695,694,0,694,0,6,5.93364904744,695,825422.4219,9892370.5257,6.7749867,2.1173577,5.1622882,1,52.8676934686028
696,695,0,695,0,6,6.34421824938,696,825452.7597,9892323.4128,6.7749867,2.1173577,5.0142083,1,70.0165584445959
697,696,0,696,0,6,6.38343782498,697,825516.5102,9892290.3337,6.9552898,2.1029925,4.2209439,1,123.068275679701
698,697,0,697,0,8,8.31194021585,698,825392.4869,9892148.5495,6.8885446,2.3390224,6.015974,1,36.2149056809944
699,698,0,698,0,8,8.05566869823,699,825264.8949,9892109.6322,7.3554263,1.2565894,6.9768119,1,169.609406941502
700,699,0,699,0,8,8.27664399974,700,825370.7941,9892260.4385,6.9415598,1.6324459,5.8953481,1,25.4264569433767
701,700,0,700,0,13,13.1711732895,701,825154.3233,9892072.9123,7.5593734,1.3688757,7.317812,1,286.092117777661
702,701,0,701,0,11,11.3059668899,702,825031.1882,9892037.7834,7.2564034,2.0898058,7.2955346,1,414.110968604323
703,702,0,702,0,11,10.5359561209,703,824847.5731,9891954.9886,6.4208889,3.9856973,6.542315,1,613.973925384867
704,703,0,703,0,11,10.7652801831,704,824761.1383,9891873.2157,5.5301347,5.7216516,5.824513,1,720.986792173286
705,704,0,704,0,13,12.9291303849,705,824786.5239,9891801.616,5.5301347,5.7216516,6.9047117,1,724.068963270969
706,705,0,705,0,15,14.5685476392,706,824784.2429,9891739.2049,6.35815,3.190371,6.8832383,1,754.428346829695
707,706,0,706,0,14,14.3280926985,707,824688.6674,9891754.1408,6.35815,3.190371,5.7338672,1,832.818652726517
708,707,0,707,0,13,13.2770027363,708,824645.69,9891714.9923,6.5302067,2.4766166,5.4876294,1,888.479902127115
709,708,0,708,0,15,15.2299218715,709,824578.3959,9891696.0899,6.5302067,2.4766166,4.6831875,1,957.309783830916
710,709,0,709,0,17,16.6620492041,710,824576.2256,9891761.0329,6.5302067,2.4766166,4.3289862,1,933.372027621196
711,710,0,710,0,15,15.2417480086,711,824636.7035,9891806.1705,7.2524133,2.5672214,4.7407837,1,860.717787762691
712,711,0,711,0,14,13.9774841072,712,824597.8498,9891936.5606,5.9426589,4.3021784,4.8631563,1,858.03185791294
713,712,0,712,0,13,12.5189844811,713,824717.6261,9891950.6773,5.9741411,3.9467988,5.7126875,1,739.416929397186
714,713,0,713,0,18,17.7379172077,714,824677.1483,9892042.6729,5.9741411,3.9467988,6.1776838,1,751.776298034067
715,714,0,714,0,14,13.5221706662,715,824816.5358,9892173.2903,7.5318904,1.4244353,7.31422,1,583.397122171755
716,715,0,715,0,14,13.9737459263,716,824727.1177,9892135.92,6.4837403,3.0581212,6.840127,1,679.431143161179
717,716,0,716,0,15,14.5762687271,717,824818.7155,9892119.0918,7.0748267,2.5993567,7.3701024,1,595.281094168058
718,717,0,717,0,14,14.0247269268,718,824496.6454,9891940.9805,5.6378307,7.201436,4.4581289,1,953.435654651835
719,718,0,718,0,15,15.4636361716,719,824430.2975,9891912.7547,6.4881072,4.5107636,3.8943503,1,1025.15594976259
720,719,0,719,0,14,14.3842278872,720,824311.1455,9891884.5748,6.3083587,3.8763969,2.4256194,1,1147.32015006946
721,720,0,720,0,14,13.5826192686,721,824374.8516,9891801.0916,6.3083587,3.8763969,3.0175302,1,1111.05603197873
722,721,0,721,0,10,10.1558211498,722,824187.4002,9891695.0736,6.8997912,1.9265034,1.6570385,1,1321.61946523732
723,722,0,722,0,12,11.7398982169,723,824111.4883,9891642.3652,5.9438782,5.9825182,1.4292312,1,1410.40516525575
724,723,0,723,0,11,11.1829933529,724,824090.6084,9891591.1891,5.9438782,5.9825182,1.0036352,1,1447.54035904859
725,724,0,724,0,8,8.20936548697,725,824150.2224,9891557.6398,5.9438782,5.9825182,0.4693852,1,1404.73738490658
726,725,0,725,0,14,13.5686746673,726,824283.8227,9891557.2075,6.4807959,2.5867591,0.6314324,1,1282.98049579487
727,726,0,726,0,6,5.96966180245,727,824204.8366,9891810.4037,6.1074433,3.8403151,1.9718632,1,1270.77020226445
728,727,0,727,0,10,9.64106149933,728,824065.9246,9891921.4451,6.0783095,3.3544612,1.7465961,1,1373.57862680881
729,728,0,728,0,12,11.5310555267,729,824164.0397,9891900.9771,6.0783095,3.3544612,1.9205616,1,1284.07164460087
730,729,0,729,0,14,14.3842330649,730,824343.4669,9891924.3646,6.1539559,3.7907882,2.8632171,1,1104.89784092605
731,730,0,730,0,10,10.1553949879,731,824478.2243,9891546.9258,6.1226358,3.903477,2.9031584,1,1115.4929470953
732,731,0,731,0,11,10.8902639884,732,824440.7207,9891401.0649,6.2416749,3.2573259,2.3625419,1,1222.55441018724
733,732,0,732,0,10,10.1587424998,733,824035.4635,9891459.8807,5.4298325,7.3756247,0,1,1549.21140827085
734,733,0,733,0,8,8.25537116178,734,823976.3108,9891414.1102,5.5014396,5.6656594,0,1,1622.15102353002
735,734,0,734,0,9,9.33740687521,735,823904.3238,9891546.1085,5.3120675,8.2563877,1.0158777,1,1637.85680180002
736,735,0,735,0,7,6.64789111698,736,823846.1667,9891425.8106,5.3120675,8.2563877,0.3288845,1,1736.13286001969
737,736,0,736,0,7,6.67391510953,737,823797.8124,9891299.7107,6.0627942,4.8531351,0,1,1832.59600473953
738,737,0,737,0,7,7.49660335507,738,823747.009,9891405.356,5.3687701,8.5577545,0.2446063,1,1835.48717640595
739,738,0,738,0,8,7.99155335502,739,823833.4957,9892097.8766,5.2488856,8.1520729,1.1609334,1,1555.61652115576
740,739,0,739,0,10,10.272270415,740,823913.964,9891963.7646,5.5014849,7.1276531,1.5186902,1,1509.46606959299
741,740,0,740,0,8,7.64773325861,741,823816.8797,9891888.7955,5.783298,4.3539448,1.5786418,1,1622.61156658018
742,741,0,741,0,4,4.38273302295,742,823892.3577,9891808.1467,5.783298,4.3539448,1.6100073,1,1570.60461725063
743,742,0,742,0,9,8.81083918037,743,823944.163,9891634.821,5.204031,7.911552,1.4193695,1,1571.64228161103
744,743,0,743,0,5,4.78774463729,744,823803.3384,9890404.7213,6.7183857,2.0192058,2.3667443,1,1978.5735405954
745,744,0,744,0,4,4.44458445008,745,823914.6109,9890335.4956,6.7183857,2.0192058,2.1788456,1,1869.73670087177
746,745,0,745,0,8,7.99150652303,746,823721.6757,9890232.9609,7.1344628,2.7908742,2.3149776,1,2049.59738924804
747,746,0,746,0,4,3.87032639918,747,823822.8902,9890030.6233,7.0308361,1.5859209,3.5198777,1,1937.59023562427
748,747,0,747,0,8,7.62406457354,748,823827.4232,9889760.4279,6.9012408,1.7484535,2.448262,1,1950.69818247823
749,748,0,748,0,5,4.88199054702,749,823893.3541,9889377.651,8.4716892,0.7432399,1.6525933,1,1671.81398969177
750,749,0,749,0,8,8.23276174067,750,824024.2095,9889631.1887,7.1131506,2.4763942,2.3459668,1,1742.16000086144
751,750,0,750,0,8,8.04198720351,751,824107.2205,9889737.7173,6.6067328,3.2649565,2.517848,1,1677.55842680699
752,751,0,751,0,8,7.63718303054,752,824034.5854,9889853.864,6.6119285,3.2023203,2.6191165,1,1734.07787118341
753,752,0,752,0,7,6.62775649956,753,824078.1341,9889939.5706,6.456018,3.6396558,2.5306959,1,1684.36187934199
754,753,0,753,0,5,5.08951622114,754,823956.6464,9889967.487,6.862359,1.8520404,2.9653842,1,1804.64911044184
755,754,0,754,0,5,5.12863707371,755,824675.425,9889834.1257,7.0713415,1.7404816,0.6719961,1,1101.2355839102
756,755,0,755,0,7,6.92641852696,756,824850.4518,9889677.8589,7.2859521,1.9794669,1.0582184,1,973.019018178794
757,756,0,756,0,8,7.9114295623,757,824685.6444,9889401.3861,6.6553264,3.1083052,1.7870475,1,1156.04257975013
758,757,0,757,0,5,5.1344070242,758,825384.8152,9889512.8976,7.7354155,1.1419055,3.8954761,1,547.889427535413
759,758,0,758,0,7,7.18795439726,759,825118.7088,9889687.1145,7.5838423,1.3511664,3.0067623,1,724.01917234113
760,759,0,759,0,7,7.21971904093,760,825256.4804,9889726.8104,6.7384553,2.0266662,3.7886899,1,583.748661341999
761,760,0,760,0,5,4.97887984879,761,825357.2915,9889697.4893,6.6630573,2.2706881,3.9789362,1,511.237011712222
762,761,0,761,0,6,6.01904615026,762,825317.6379,9889819.9811,6.9403982,1.6418844,3.8058546,1,486.857861503054
763,762,0,762,0,6,6.45739999311,763,825454.0681,9889781.622,6.9617367,1.8261126,4.0382571,1,384.314168286323
764,763,0,763,0,4,3.66973319967,764,825359.1183,9889963.8902,6.9396534,1.8755279,4.202106,1,405.573772725272
765,764,0,764,0,6,6.33430957528,765,825253.1657,9889934.7525,6.4587035,2.6022606,3.4760039,1,514.797443682294
766,765,0,765,0,3,2.66460223383,766,825314.0196,9890044.3565,6.9396534,1.8755279,3.7567344,1,446.987039677035
767,766,0,766,0,5,4.99341683144,767,825255.9974,9890079.1697,6.2958827,3.1752734,3.7076313,1,507.596445486215
768,767,0,767,0,9,9.01955032641,768,825117.7698,9890063.3331,7.6948981,1.1066589,3.0654225,1,644.000741086452
769,768,0,768,0,7,6.5210090545,769,825169.839,9890131.3887,6.2958827,3.1752734,3.7666302,1,598.475933376107
770,769,0,769,0,3,3.3437666125,770,825217.4784,9890226.1516,6.1628737,3.5849993,4.4697866,1,570.676483688034
771,770,0,770,0,7,7.26797372782,771,825132.5442,9890223.8565,7.5047822,1.2927825,3.8311825,1,651.961146956756
772,771,0,771,0,5,4.9498304146,772,825346.1462,9890387.7729,6.9695067,2.43993,5.0612516,1,517.382370017905
773,772,0,772,0,4,3.55180983281,773,825418.386,9890243.1312,6.1611156,4.0333099,4.8455772,1,386.388581361534
774,773,0,773,0,5,5.27859602679,774,825242.7152,9890332.2978,6.4018917,3.8615413,4.5590253,1,582.711496597523
775,774,0,774,0,7,6.55524593897,775,825170.1114,9890364.7536,6.4018917,3.8615413,4.7636828,1,662.227544732537
776,775,0,775,0,5,4.58866633335,776,824948.942,9890562.1428,7.7249699,1.0214428,4.1454234,1,839.677398139038
777,776,0,776,0,5,4.97887717492,777,825019.2526,9890574.5636,7.7249699,1.0214428,4.5525661,1,768.862848809907
778,777,0,777,0,5,5.02629298283,778,825110.5588,9890588.2299,6.507823,2.4784346,4.8013234,1,677.880836609151
779,778,0,778,0,5,4.87555995072,779,825035.595,9890529.5168,7.4822345,1.2580336,4.7551956,1,768.473264495629
780,779,0,779,0,6,5.50578531841,780,825106.5051,9890500.2229,6.4162922,3.6941557,4.8626337,1,714.979682273311
781,780,0,780,0,4,4.39773246858,781,825202.5235,9890446.5734,8.51513,0.9894494,5.1413693,1,657.588616975068
782,781,0,781,0,9,9.24844264091,782,824362.4277,9889366.1874,6.4740238,3.0512602,1.5802138,1,1317.21451006036
783,782,0,782,0,9,9.45344105858,783,824359.6475,9889459.2562,7.054234,2.2823226,1.7376667,1,1389.41447086816
784,783,0,783,0,6,6.38393921606,784,824293.0711,9889651.7155,6.2171788,3.5729055,2.2584302,1,1513.46551838632
785,784,0,784,0,7,7.19984990488,785,824495.3319,9889597.4977,5.7374487,4.9645486,1.5748858,1,1334.54895879733
786,785,0,785,0,5,5.25809215421,786,824496.1112,9890028.8575,7.0044332,1.7457654,0,1,1264.36835470005
787,786,0,786,0,3,3.49906435829,787,824671.3439,9890165.3794,7.5421824,1.0724463,0,1,1097.8354244554
788,787,0,787,0,3,3.18097064597,788,824790.788,9890163.8519,7.5421824,1.0724463,0.4216602,1,978.819744932272
789,788,0,788,0,7,6.51894434329,789,824876.5005,9890147.1854,8.2085228,0.6083229,1.5646479,1,891.880279136851
790,789,0,789,0,7,6.51894338798,790,824883.4296,9890068.9653,8.2085228,0.6083229,1.2045391,1,878.273094259446
791,790,0,790,0,10,10.4557787071,791,824880.1389,9889944.9319,7.762351,0.6981637,0.4218977,1,883.717794725956
792,791,0,791,0,3,3.34376162578,792,825290.5317,9889460.1144,8.1956196,0.8348638,3.5294704,1,643.964941410562
793,792,0,792,0,8,8.45121371722,793,825482.9247,9889396.8977,6.0693803,4.6352539,3.8820977,1,452.625132757306
794,793,0,793,0,5,5.24419937136,794,825518.448,9889458.9635,7.4096594,1.5218021,4.067317,1,416.097475393794
795,794,0,794,0,7,6.74867352763,795,825466.3236,9889508.1506,7.4096594,1.5218021,4.0170746,1,466.984751936954
796,795,0,795,0,7,7.453183937,796,825423.8047,9889627.643,7.003334,2.1631231,4.0576792,1,482.656638088111
797,796,0,796,0,6,5.64688653667,797,825835.1882,9889362.2956,5.77598,4.5498042,2.6205623,1,100.970743650661
798,797,0,797,0,5,5.02085184646,798,825668.2677,9889632.3239,6.9915586,2.6536295,3.1777444,1,244.132266413758
799,798,0,798,0,4,4.36640511271,799,825641.5875,9889856.4044,7.3228559,2.7758138,3.7863877,1,188.527487492438
800,799,0,799,0,6,5.59154475444,800,825720.8979,9889794.0784,7.4868546,2.3266442,2.7625952,1,157.657136119218
801,800,0,800,0,5,4.87557398132,801,825530.1268,9890073.1334,7.2853351,3.8521678,4.3784475,1,234.16032240654
802,801,0,801,0,4,4.33477995271,802,825549.0566,9890256.0909,6.7663631,2.0601962,4.7045832,1,275.488284660787
803,802,0,802,0,4,3.93316240502,803,825685.9584,9890210.9372,7.5656447,1.7948784,2.6046634,1,136.282242816933
804,803,0,803,0,6,5.6338122232,804,825794.7102,9890167.7045,7.2732191,2.008487,2.1480196,1,32.9153556560532
805,804,0,804,0,5,4.84024301103,805,825807.6778,9890083.6321,7.2732191,2.008487,2.0407274,1,33.9641173084882
806,805,0,805,0,5,5.13152507831,806,825789.0832,9889920.2671,7.5382791,2.6775658,2.5806687,1,38.8209774166035
807,806,0,806,0,3,3.26999630572,807,825936.1445,9889852.9826,7.180738,2.8561056,1.08903,1,65.0683988884692
808,807,0,807,0,5,5.3639122486,808,825749.9468,9889729.7429,7.4868546,2.3266442,2.4136083,1,142.288460562522
809,808,0,808,0,4,4.13130063305,809,825845.4837,9889671.3525,6.6981359,3.4650636,1.360922,1,62.722066619511
810,809,0,809,0,5,4.58869819693,810,826049.3491,9889809.1134,6.7350378,3.5492666,0.5425844,1,166.995867151557
811,810,0,810,0,3,3.27567986485,811,826089.0277,9889893.6132,6.7350378,3.5492666,0.5221483,1,223.018318520694
812,811,0,811,0,7,6.5516094114,812,825977.9101,9890138.6265,7.8354144,1.9956267,1.3535987,1,98.1786468161367
813,812,0,812,0,7,6.59515194244,813,825859.6071,9890352.5178,7.6683373,2.1602693,2.27091,1,109.280264267423
814,813,0,813,0,5,4.72541336819,814,826055.1111,9890387.897,7.4677324,2.6402178,1.2754798,1,84.0940244656679
815,814,0,814,0,5,5.36393726273,815,826119.8333,9890375.199,7.4677324,2.6402178,0.929125,1,149.394159789531
816,815,0,815,0,6,5.99018958589,816,826103.375,9890468.9132,7.3528719,2.9901013,0.9270017,1,128.61648752019
817,816,0,816,0,5,5.30161729208,817,824795.2291,9890119.9086,8.2085228,0.6083229,0.1932334,1,970.146316994727
818,817,0,817,0,5,4.6911828629,818,824617.9432,9890120.0652,7.6733503,1.0894076,0,1,1146.69382014464
819,818,0,818,0,4,4.11640341926,819,824526.1724,9890180.189,6.0047131,3.9672811,0,1,1243.75840251171
820,819,0,819,0,5,4.89564526191,820,824527.7261,9890258.7701,6.0047131,3.9672811,0.063528,1,1252.05457646985
821,820,0,820,0,5,4.94972254335,821,824046.0225,9890138.0557,7.7333069,1.1466254,2.2257149,1,1718.34280427542
822,821,0,821,0,8,8.13408983997,822,824785.7901,9896931.7252,7.1307797,2.1282866,0,1,601.960582116208
823,822,0,822,0,10,9.51417722293,823,824733.7604,9896843.679,6.9219584,1.7789031,0,1,545.639735018059
824,823,0,823,0,10,9.94855696276,824,824864.5101,9896759.2997,6.694644,2.3434596,0,1,412.540740336224
825,824,0,824,0,8,8.09884562955,825,824880.7716,9896709.5137,6.694644,2.3434596,0.0326596,1,360.898913376863
826,825,0,825,0,13,12.6285828965,826,824736.4085,9896744.4742,5.7483106,5.3199244,0,1,452.669738375308
827,826,0,826,0,9,8.74043186285,827,824660.7995,9896832.4419,6.8003068,2.3694983,0,1,538.054781083837
828,827,0,827,0,9,9.31931720802,828,824608.7684,9896742.684,7.227304,2.1133957,0,1,446.530253308037
829,828,0,828,0,11,11.3092743114,829,824589.1011,9896681.2091,7.227304,2.1133957,0,1,402.123987753679
830,829,0,829,0,9,8.92725516561,830,824578.3413,9896812.2326,6.8003068,2.3694983,0,1,459.109958752921
831,830,0,830,0,10,9.56509249257,831,824377.0037,9896829.9939,6.6762156,2.1761262,0,1,287.418836736796
832,831,0,831,0,12,11.9539833691,832,824461.9166,9896709.5219,6.901721,2.4141939,0,1,304.661521184478
833,832,0,832,0,8,7.99387151802,833,824329.7694,9896738.5468,5.655972,4.6425929,0,1,226.891553096086
834,833,0,833,0,10,10.0526667881,834,824324.9414,9896670.4497,6.6244736,2.0322549,0,1,174.58326776509
835,834,0,834,0,12,12.4700931418,835,824281.7527,9896566.8328,6.9421749,2.0336952,0,1,75.3318299191722
836,835,0,835,0,10,9.80353976462,836,824211.1428,9896577.1619,6.9421749,2.0336952,0.1412444,1,28.4146695485747
837,836,0,836,0,9,8.89654064811,837,824162.9891,9896623.6559,6.2488742,3.5672095,0,1,26.1140048679211
838,837,0,837,0,11,10.7223701066,838,824212.7442,9896782.0957,6.7344398,2.5934498,0,1,117.736883742414
839,838,0,838,0,6,6.46891659091,839,824134.771,9896735.7062,6.3982711,2.4493678,0,1,38.786199762057
840,839,0,839,0,8,7.74080303412,840,824249.2282,9896856.3289,6.7263293,2.3668959,0,1,174.141186044414
841,840,0,840,0,6,5.99017163129,841,824012.9616,9896571.796,5.8653898,7.0574265,0,1,125.666305883228
842,841,0,841,0,9,8.83861462844,842,823965.5483,9896552.0845,5.8653898,7.0574265,0.5862855,1,176.239829874467
843,842,0,842,0,10,9.67863383509,843,823901.2674,9896522.4326,6.3476524,6.3802719,1.0369822,1,246.399220388003
844,843,0,843,0,6,6.32457357649,844,824206.5976,9896658.2233,6.9421749,2.0336952,0,1,81.7118599857514
845,844,0,844,0,7,7.29147628241,845,824138.7429,9896922.6252,5.7775741,7.4229088,0,1,112.312878680014
846,845,0,845,0,7,6.92802792053,846,824088.4308,9896859.6221,6.51969,2.3905575,0,1,36.7634250895108
847,846,0,846,0,7,7.14096980132,847,824007.9651,9896876.2793,5.9802127,4.2679381,0,1,23.6804026172704
848,847,0,847,0,9,8.75651862438,848,823973.244,9896818.1616,5.9802127,4.2679381,0,1,83.3461263979593
849,848,0,848,0,7,7.18801272124,849,824038.702,9896732.6257,5.4130869,7.8402934,0,1,57.0801266414782
850,849,0,849,0,9,9.13308213384,850,823944.0844,9896753.5609,5.4130869,7.8402934,0,1,141.576092798661
851,850,0,850,0,9,8.71506457869,851,823830.7184,9896605.9186,5.3943052,8.2261505,0,1,279.101335938467
